org8code_year,Yr,org4code,org8code,DistName,4 Year Cohort Total,4 Year Graduation Percent,5 Year Cohort Total,5 Year Graduation Percent,Mass Core Completion Count,Mass Core Completion Percent,Chronic Absence Count,Chronic Absence Percent,College Enrollment Count,College Persistence Count,College Enrollment Percent,College Persistence Percent,Out of School Suspension Count,Out of School Suspension Percent,Passed All 9th Grade Courses Count,Passed All 9th Grade Courses Percent,Enrolled in AP/IB Course Count,Enrolled in AP/IB Course Percent
04520000_2016,2016,452,4520000,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),75,86.7,Null,Null,62,92.5,348,32.8,Null,Null,Null,Null,348,4.3,93,69.9,158,55
04580000_2011,2011,458,4580000,Lowell Middlesex Academy Charter,74,13.5,74,28.4,Null,Null,Null,Null,16,16,56.25,25,Null,Null,Null,Null,Null,Null
04580000_2012,2012,458,4580000,Lowell Middlesex Academy Charter,48,14.6,48,20.8,25,100,166,72.3,25,25,56,36,Null,Null,27,11.1,97,0
04580000_2013,2013,458,4580000,Lowell Middlesex Academy Charter,77,20.8,77,20.8,12,100,151,80.1,12,12,33.33333333,8.333333333,151,22.5,28,0,80,0
04580000_2014,2014,458,4580000,Lowell Middlesex Academy Charter,73,16.4,73,16.4,16,100,158,75.3,16,16,31.25,6.25,158,18.4,32,6.3,90,2
04580000_2015,2015,458,4580000,Lowell Middlesex Academy Charter,72,26.4,72,26.4,26,100,146,76.7,26,26,46.15384615,15.38461538,146,14.4,13,0,85,0
04580000_2016,2016,458,4580000,Lowell Middlesex Academy Charter,42,19,Null,Null,19,100,134,73.9,Null,Null,Null,Null,135,20.7,23,8.7,71,1
04660000_2011,2011,466,4660000,Martha's Vineyard Charter,10,80,10,80,Null,Null,Null,Null,7,7,42.85714286,42.85714286,Null,Null,Null,Null,Null,Null
04660000_2012,2012,466,4660000,Martha's Vineyard Charter,12,83.3,12,91.7,9,100,42,38.1,9,9,55.55555556,44.44444444,Null,Null,0,0,28,0
04660000_2013,2013,466,4660000,Martha's Vineyard Charter,11,100,11,100,12,100,40,37.5,12,12,33.33333333,25,40,0,0,0,21,0
04660000_2014,2014,466,4660000,Martha's Vineyard Charter,7,71.4,7,71.4,Null,Null,47,31.9,4,4,Null,Null,46,0,0,0,16,0
04660000_2015,2015,466,4660000,Martha's Vineyard Charter,10,90,10,90,10,100,46,26.1,10,10,40,20,46,0,0,0,19,0
04660000_2016,2016,466,4660000,Martha's Vineyard Charter,7,100,Null,Null,7,100,52,23.1,Null,Null,Null,Null,52,0,0,0,23,0
04670000_2012,2012,467,4670000,Salem Community Charter School,11,0,11,18.2,Null,Null,67,91,1,1,Null,Null,Null,Null,3,0,42,0
04670000_2013,2013,467,4670000,Salem Community Charter School,13,23.1,13,23.1,1,10,72,61.1,10,10,20,10,72,0,2,0,47,0
04670000_2014,2014,467,4670000,Salem Community Charter School,13,7.7,13,7.7,6,100,75,80,6,6,16.66666667,16.66666667,75,0,3,0,51,2
04670000_2015,2015,467,4670000,Salem Community Charter School,20,20,20,20,Null,Null,87,70.1,5,5,Null,Null,87,0,7,57.1,57,2
04670000_2016,2016,467,4670000,Salem Community Charter School,26,11.5,Null,Null,7,100,83,60.2,Null,Null,Null,Null,83,0,8,100,53,0
04680000_2011,2011,468,4680000,Ma Academy for Math and Science,48,100,48,100,Null,Null,Null,Null,48,48,81.25,81.25,Null,Null,Null,Null,Null,Null
04680000_2012,2012,468,4680000,Ma Academy for Math and Science,46,100,46,100,45,100,91,0,45,45,82.22222222,82.22222222,Null,Null,Null,Null,91,1
04680000_2013,2013,468,4680000,Ma Academy for Math and Science,44,100,44,100,44,100,95,0,44,44,90.90909091,90.90909091,95,0,Null,Null,94,4
04680000_2014,2014,468,4680000,Ma Academy for Math and Science,49,100,49,100,49,100,100,3,49,49,85.71428571,85.71428571,100,0,Null,Null,98,6
04680000_2015,2015,468,4680000,Ma Academy for Math and Science,46,100,46,100,46,100,99,3,46,46,93.47826087,93.47826087,99,0,Null,Null,95,1
04680000_2016,2016,468,4680000,Ma Academy for Math and Science,47,100,Null,Null,48,100,98,1,Null,Null,Null,Null,99,0,Null,Null,98,6
04690000_2011,2011,469,4690000,MATCH Charter Public School,43,65.1,43,83.7,Null,Null,Null,Null,36,36,80.55555556,63.88888889,Null,Null,Null,Null,Null,Null
04690000_2012,2012,469,4690000,MATCH Charter Public School,52,57.7,52,76.9,1,2.6,233,16.7,39,39,79.48717949,69.23076923,Null,Null,76,65.8,91,88
04690000_2013,2013,469,4690000,MATCH Charter Public School,31,90.3,31,90.3,0,0,244,13.5,35,35,91.42857143,74.28571429,244,3.7,83,56.6,88,77
04690000_2014,2014,469,4690000,MATCH Charter Public School,42,85.7,42,85.7,0,0,260,14.2,40,40,82.5,75,260,0,90,56.7,97,76
04690000_2015,2015,469,4690000,MATCH Charter Public School,44,95.5,44,95.5,18,41.9,280,18.2,43,43,88.37209302,74.41860465,280,6.8,87,57.5,110,63
04690000_2016,2016,469,4690000,MATCH Charter Public School,61,63.9,Null,Null,43,81.1,299,14.7,Null,Null,Null,Null,300,9.7,85,50.6,133,59
04700000_2011,2011,470,4700000,Mystic Valley Regional Charter,73,95.9,73,98.6,Null,Null,Null,Null,70,70,90,87.14285714,Null,Null,Null,Null,Null,Null
04700000_2012,2012,470,4700000,Mystic Valley Regional Charter,81,96.3,81,97.5,80,100,352,5.4,80,80,96.25,93.75,Null,Null,104,97.1,159,87
04700000_2013,2013,470,4700000,Mystic Valley Regional Charter,79,96.2,79,96.2,77,100,370,9.7,77,77,84.41558442,79.22077922,370,1.6,109,98.2,159,88
04700000_2014,2014,470,4700000,Mystic Valley Regional Charter,82,97.6,82,97.6,79,100,383,3.1,79,79,93.67088608,89.87341772,383,3.1,100,98,175,87
04700000_2015,2015,470,4700000,Mystic Valley Regional Charter,98,96.9,98,96.9,96,100,400,4.8,96,96,87.5,80.20833333,400,2,94,96.8,201,88
04700000_2016,2016,470,4700000,Mystic Valley Regional Charter,104,99,Null,Null,103,100,389,5.4,Null,Null,Null,Null,389,2.6,96,100,200,91
04710000_2011,2011,471,4710000,New Leadership Charter,63,66.7,63,71.4,Null,Null,Null,Null,43,43,72.09302326,44.18604651,Null,Null,Null,Null,Null,Null
04710000_2012,2012,471,4710000,New Leadership Charter,44,75,44,77.3,36,100,232,43.1,36,36,86.11111111,66.66666667,Null,Null,69,79.7,83,11
04710000_2013,2013,471,4710000,New Leadership Charter,37,97.3,37,97.3,37,100,244,30.3,37,37,67.56756757,54.05405405,244,3.7,75,70.7,83,18
04740000_2011,2011,474,4740000,North Central Charter Essential,44,65.9,44,72.7,Null,Null,Null,Null,35,35,54.28571429,45.71428571,Null,Null,Null,Null,Null,Null
04740000_2012,2012,474,4740000,North Central Charter Essential,47,80.9,47,87.2,17,41.5,257,29.6,41,41,73.17073171,53.65853659,Null,Null,74,43.2,101,1
04740000_2013,2013,474,4740000,North Central Charter Essential,51,90.2,51,90.2,14,29.2,253,27.7,48,48,60.41666667,45.83333333,250,11.6,64,56.3,98,1
04740000_2014,2014,474,4740000,North Central Charter Essential,41,85.4,41,85.4,16,47.1,228,25.4,34,34,70.58823529,44.11764706,227,11,67,55.2,79,0
04740000_2015,2015,474,4740000,North Central Charter Essential,45,80,45,80,21,55.3,218,33.5,38,38,55.26315789,39.47368421,218,7.8,62,35.5,73,0
04740000_2016,2016,474,4740000,North Central Charter Essential,34,58.8,Null,Null,5,23.8,214,24.3,Null,Null,Null,Null,212,3.3,77,54.5,78,3
04780000_2011,2011,478,4780000,Francis W. Parker Charter Essential,59,91.5,59,96.6,Null,Null,Null,Null,55,55,81.81818182,74.54545455,Null,Null,Null,Null,Null,Null
04780000_2012,2012,478,4780000,Francis W. Parker Charter Essential,69,91.3,69,98.6,68,98.6,266,16.2,69,69,81.15942029,75.36231884,Null,Null,0,0,130,0
04780000_2013,2013,478,4780000,Francis W. Parker Charter Essential,56,96.4,56,96.4,50,92.6,253,15,54,54,81.48148148,77.77777778,253,0,0,0,128,0
04780000_2014,2014,478,4780000,Francis W. Parker Charter Essential,67,95.5,67,95.5,56,88.9,261,13.8,63,63,80.95238095,79.36507937,261,0,0,0,128,0
04780000_2015,2015,478,4780000,Francis W. Parker Charter Essential,56,98.2,56,98.2,44,93.6,256,11.7,47,47,80.85106383,76.59574468,256,0,0,0,116,0
04780000_2016,2016,478,4780000,Francis W. Parker Charter Essential,54,85.2,Null,Null,46,79.3,267,10.1,Null,Null,Null,Null,267,0,0,0,131,17
04790000_2011,2011,479,4790000,Pioneer Valley Performing Arts Charter,70,80,70,82.9,Null,Null,Null,Null,60,60,71.66666667,63.33333333,Null,Null,Null,Null,Null,Null
04790000_2012,2012,479,4790000,Pioneer Valley Performing Arts Charter,66,86.4,66,89.4,60,100,281,26,60,60,75,66.66666667,Null,Null,67,65.7,134,0
04790000_2013,2013,479,4790000,Pioneer Valley Performing Arts Charter,60,95,60,95,58,100,278,100,57,57,70.1754386,66.66666667,278,4,Null,Null,136,0
04790000_2014,2014,479,4790000,Pioneer Valley Performing Arts Charter,68,85.3,68,85.3,60,100,282,15.6,60,60,81.66666667,75,282,4.3,69,82.6,139,0
04790000_2015,2015,479,4790000,Pioneer Valley Performing Arts Charter,60,90,60,90,55,100,276,14.5,55,55,72.72727273,63.63636364,276,3.3,67,76.1,134,0
04790000_2016,2016,479,4790000,Pioneer Valley Performing Arts Charter,68,92.6,Null,Null,66,100,274,22.3,Null,Null,Null,Null,274,0,66,81.8,134,4
04830000_2015,2015,483,4830000,Rising Tide Charter,34,100,34,100,34,100,252,8.3,34,34,79.41176471,67.64705882,252,1.6,81,87.7,80,1
04830000_2016,2016,483,4830000,Rising Tide Charter,41,100,Null,Null,41,100,277,7.6,Null,Null,Null,Null,277,1.8,74,91.9,111,20
04850000_2011,2011,485,4850000,Salem Academy Charter,31,87.1,31,93.5,Null,Null,Null,Null,28,28,75,75,Null,Null,Null,Null,Null,Null
04850000_2012,2012,485,4850000,Salem Academy Charter,26,96.2,26,96.2,27,96.4,152,17.1,27,27,70.37037037,66.66666667,Null,Null,51,64.7,49,57
04850000_2013,2013,485,4850000,Salem Academy Charter,24,91.7,24,91.7,20,100,165,12.1,20,20,85,85,163,7.4,59,64.4,58,67
04850000_2014,2014,485,4850000,Salem Academy Charter,35,88.6,35,88.6,32,100,187,19.8,32,32,78.125,65.625,188,6.9,60,66.7,67,63
04850000_2015,2015,485,4850000,Salem Academy Charter,34,94.1,34,94.1,32,100,191,8.9,32,32,84.375,75,191,7.3,53,66,80,52
04850000_2016,2016,485,4850000,Salem Academy Charter,47,87.2,Null,Null,41,100,208,15.9,Null,Null,Null,Null,207,6.3,67,62.7,94,52
04870000_2011,2011,487,4870000,Prospect Hill Academy Charter,60,81.7,60,86.7,Null,Null,Null,Null,54,54,75.92592593,70.37037037,Null,Null,Null,Null,Null,Null
04870000_2012,2012,487,4870000,Prospect Hill Academy Charter,61,88.5,61,93.4,57,100,301,29.9,57,57,87.71929825,82.45614035,Null,Null,99,78.8,111,56
04870000_2013,2013,487,4870000,Prospect Hill Academy Charter,52,88.5,52,88.5,48,100,307,37.8,48,48,83.33333333,79.16666667,307,3.9,96,70.8,122,48
04870000_2014,2014,487,4870000,Prospect Hill Academy Charter,60,88.3,60,88.3,52,100,316,34.2,52,52,88.46153846,80.76923077,316,0,88,75,137,64
04870000_2015,2015,487,4870000,Prospect Hill Academy Charter,65,96.9,65,96.9,70,100,321,48.9,70,70,87.14285714,77.14285714,321,4.7,91,82.4,150,55
04870000_2016,2016,487,4870000,Prospect Hill Academy Charter,78,92.3,Null,Null,75,100,334,14.4,Null,Null,Null,Null,334,2.7,90,84.4,150,69
04880000_2011,2011,488,4880000,South Shore Charter,32,87.5,32,96.9,Null,Null,Null,Null,30,30,73.33333333,63.33333333,Null,Null,Null,Null,Null,Null
04880000_2012,2012,488,4880000,South Shore Charter,27,96.3,27,100,23,79.3,143,11.2,29,29,79.31034483,65.51724138,Null,Null,41,90.2,62,23
04880000_2013,2013,488,4880000,South Shore Charter,33,100,33,100,22,68.8,155,15.5,32,32,65.625,56.25,155,3.2,44,90.9,68,34
04880000_2014,2014,488,4880000,South Shore Charter,36,97.2,36,97.2,24,66.7,172,11,36,36,88.88888889,77.77777778,172,4.7,45,97.8,80,32
04880000_2015,2015,488,4880000,South Shore Charter,47,100,47,100,31,70.5,189,13.2,44,44,70.45454545,61.36363636,189,3.2,52,96.2,88,25
04880000_2016,2016,488,4880000,South Shore Charter,40,100,Null,Null,32,71.1,200,11,Null,Null,Null,Null,201,4.5,52,86.5,93,33
04890000_2011,2011,489,4890000,Sturgis Charter,81,95.1,81,98.8,Null,Null,Null,Null,84,84,78.57142857,72.61904762,Null,Null,Null,Null,Null,Null
04890000_2012,2012,489,4890000,Sturgis Charter,94,93.6,94,96.8,91,100,659,11.2,91,91,81.31868132,76.92307692,Null,Null,216,94,198,100
04890000_2013,2013,489,4890000,Sturgis Charter,104,99,104,99,99,100,744,10.9,99,99,83.83838384,78.78787879,744,2.8,213,95.8,294,100
04890000_2014,2014,489,4890000,Sturgis Charter,185,98.4,185,98.4,179,95.7,816,10.2,182,182,90.10989011,81.31868132,816,3.3,190,93.7,404,100
04890000_2015,2015,489,4890000,Sturgis Charter,207,98.1,207,98.1,209,100,811,10.2,209,209,83.73205742,75.59808612,811,0,200,97.5,416,100
04890000_2016,2016,489,4890000,Sturgis Charter,200,97.5,Null,Null,197,100,814,9.7,Null,Null,Null,Null,814,0.1,220,93.2,382,100
04930000_2011,2011,493,4930000,Phoenix Charter Academy,71,12.7,71,15.5,Null,Null,Null,Null,21,21,38.0952381,19.04761905,Null,Null,Null,Null,Null,Null
04930000_2012,2012,493,4930000,Phoenix Charter Academy,68,16.2,68,20.6,0,0,270,82.6,16,16,62.5,25,Null,Null,70,22.9,74,1
04930000_2013,2013,493,4930000,Phoenix Charter Academy,82,24.4,82,24.4,0,0,287,80.8,26,26,53.84615385,34.61538462,288,14.2,52,34.6,105,32
04930000_2014,2014,493,4930000,Phoenix Charter Academy,86,17.4,86,17.4,29,100,301,79.4,29,29,44.82758621,20.68965517,303,17.5,73,30.1,89,26
04930000_2015,2015,493,4930000,Phoenix Charter Academy,86,19.8,86,19.8,14,100,288,85.8,14,14,50,35.71428571,288,10.8,82,40.2,73,23
04930000_2016,2016,493,4930000,Phoenix Charter Academy,80,21.3,Null,Null,21,100,277,83.4,Null,Null,Null,Null,277,11.9,82,64.6,49,37
04940000_2012,2012,494,4940000,Pioneer Charter School of Science,35,97.1,35,100,33,97.1,210,8.1,34,34,73.52941176,58.82352941,Null,Null,64,84.4,82,58
04940000_2013,2013,494,4940000,Pioneer Charter School of Science,47,97.9,47,97.9,46,100,227,4.4,46,46,80.43478261,71.73913043,227,0,71,95.8,95,68
04940000_2014,2014,494,4940000,Pioneer Charter School of Science,47,100,47,100,47,100,223,4.9,47,47,85.10638298,82.9787234,223,0,55,83.6,103,48
04940000_2015,2015,494,4940000,Pioneer Charter School of Science,54,100,54,100,54,100,227,5.3,54,54,75.92592593,66.66666667,227,1.3,59,74.6,114,51
04940000_2016,2016,494,4940000,Pioneer Charter School of Science,55,96.4,Null,Null,54,100,214,3.7,Null,Null,Null,Null,214,1.9,68,76.5,96,58
04960000_2011,2011,496,4960000,Global Learning Charter,12,83.3,12,83.3,Null,Null,Null,Null,10,10,40,20,Null,Null,Null,Null,Null,Null
04960000_2012,2012,496,4960000,Global Learning Charter,22,86.4,22,86.4,19,100,131,11.5,19,19,52.63157895,36.84210526,Null,Null,56,82.1,45,36
04960000_2013,2013,496,4960000,Global Learning Charter,28,96.4,28,96.4,26,100,130,10.8,26,26,80.76923077,65.38461538,130,10.8,38,73.7,44,39
04960000_2014,2014,496,4960000,Global Learning Charter,20,100,20,100,20,100,147,8.8,20,20,75,40,147,0,57,84.2,54,52
04960000_2015,2015,496,4960000,Global Learning Charter,36,91.7,36,91.7,33,100,166,6.6,33,33,81.81818182,54.54545455,166,5.4,50,72,60,57
04960000_2016,2016,496,4960000,Global Learning Charter,23,87,Null,Null,21,100,169,9.5,Null,Null,Null,Null,169,5.9,48,91.7,74,51
04990000_2013,2013,499,4990000,Hampden Charter School of Science,24,87.5,24,87.5,22,100,161,12.4,22,22,86.36363636,72.72727273,161,5,51,86.3,55,31
04990000_2014,2014,499,4990000,Hampden Charter School of Science,29,100,29,100,28,100,178,22.5,28,28,85.71428571,64.28571429,178,10.1,51,74.5,75,28
04990000_2015,2015,499,4990000,Hampden Charter School of Science,45,91.1,45,91.1,40,95.2,185,21.6,42,42,90.47619048,73.80952381,185,4.3,54,79.6,80,18
04990000_2016,2016,499,4990000,Hampden Charter School of Science,35,94.3,Null,Null,33,100,192,17.2,Null,Null,Null,Null,193,8.8,55,83.6,76,18
06000000_2011,2011,600,6000000,Acton-Boxborough,526,95.1,526,96.4,Null,Null,Null,Null,507,507,78.30374753,75.73964497,Null,Null,Null,Null,Null,Null
06000000_2012,2012,600,6000000,Acton-Boxborough,479,94.2,479,96.7,305,66.7,1996,4.8,457,457,80.52516411,78.99343545,Null,Null,464,97.4,960,45
06000000_2013,2013,600,6000000,Acton-Boxborough,488,98.2,488,98.2,132,27.1,2030,4.7,487,487,84.39425051,81.10882957,1998,2.2,487,98.4,1022,43
06000000_2014,2014,600,6000000,Acton-Boxborough,524,97.5,524,97.5,365,71.2,2025,5.6,512,512,83.59375,79.8828125,1987,0.8,472,98.1,1015,42
06000000_2015,2015,600,6000000,Acton-Boxborough,486,97.3,486,97.3,231,48.6,1921,5.8,475,475,81.47368421,78.73684211,1931,0.9,460,99.3,981,46
06000000_2016,2016,600,6000000,Acton-Boxborough,487,96.9,Null,Null,305,63.4,1909,5.9,Null,Null,Null,Null,1915,2,489,99.4,969,43
06030000_2011,2011,603,6030000,Adams-Cheshire,112,75.9,112,82.1,Null,Null,Null,Null,90,90,68.88888889,57.77777778,Null,Null,Null,Null,Null,Null
06030000_2012,2012,603,6030000,Adams-Cheshire,112,87.5,112,92,29,27.4,428,18.7,106,106,68.86792453,61.32075472,Null,Null,100,78,210,21
06030000_2013,2013,603,6030000,Adams-Cheshire,101,84.2,101,84.2,18,19.1,390,22.1,94,94,57.44680851,40.42553191,390,6.2,78,78.2,194,22
06030000_2014,2014,603,6030000,Adams-Cheshire,99,83.8,99,83.8,29,34.9,366,22.7,83,83,75.90361446,69.87951807,364,4.4,94,80.9,185,35
06030000_2015,2015,603,6030000,Adams-Cheshire,94,84,94,84,39,48.8,395,19,79,79,78.48101266,64.55696203,394,3.6,81,81.5,171,40
06030000_2016,2016,603,6030000,Adams-Cheshire,72,83.3,Null,Null,46,71.9,359,19.8,Null,Null,Null,Null,368,4.9,93,81.7,156,30
06050000_2011,2011,605,6050000,Amherst-Pelham,290,90.3,290,92.8,Null,Null,Null,Null,269,269,74.72118959,66.54275093,Null,Null,Null,Null,Null,Null
06050000_2012,2012,605,6050000,Amherst-Pelham,278,86.3,278,87.8,0,0,1138,12.8,248,248,75,68.5483871,Null,Null,266,74.4,565,36
06050000_2013,2013,605,6050000,Amherst-Pelham,291,92.8,291,92.8,129,47.8,1097,11.7,270,270,75.55555556,67.40740741,1090,3.9,253,82.6,541,37
06050000_2014,2014,605,6050000,Amherst-Pelham,256,91.8,256,91.8,96,40.5,1035,11.6,235,235,74.04255319,68.93617021,1028,4.3,233,85.8,517,39
06050000_2015,2015,605,6050000,Amherst-Pelham,273,91.2,273,91.2,80,32.3,1002,12.3,248,248,72.17741935,65.72580645,1008,2.7,243,81.5,508,38
06050000_2016,2016,605,6050000,Amherst-Pelham,235,88.9,Null,Null,82,37.1,963,16.9,Null,Null,Null,Null,970,1.2,225,80.4,480,42
06100000_2011,2011,610,6100000,Ashburnham-Westminster,184,91.3,184,93.5,Null,Null,Null,Null,170,170,75.88235294,65.29411765,Null,Null,Null,Null,Null,Null
06100000_2012,2012,610,6100000,Ashburnham-Westminster,193,95.3,193,95.9,119,62.3,700,8,189,189,78.30687831,70.37037037,Null,Null,178,92.1,349,20
06100000_2013,2013,610,6100000,Ashburnham-Westminster,165,95.8,165,95.8,114,72.2,673,8,158,158,79.11392405,72.78481013,670,0.7,172,90.1,304,22
06100000_2014,2014,610,6100000,Ashburnham-Westminster,149,94.6,149,94.6,81,55.9,698,8.5,145,145,75.86206897,65.51724138,696,0.3,188,89.4,319,26
06100000_2015,2015,610,6100000,Ashburnham-Westminster,172,94.2,172,94.2,130,78.8,718,8.6,165,165,83.03030303,77.57575758,728,0,190,92.1,335,31
06100000_2016,2016,610,6100000,Ashburnham-Westminster,171,93,Null,Null,162,100,711,4.6,Null,Null,Null,Null,726,0.7,165,90.9,345,27
06150000_2011,2011,615,6150000,Athol-Royalston,146,67.8,146,74,Null,Null,Null,Null,110,110,53.63636364,37.27272727,Null,Null,Null,Null,Null,Null
06150000_2012,2012,615,6150000,Athol-Royalston,119,74.8,119,76.5,101,100,450,32,10,10,10,10,Null,Null,116,74.1,213,32
06150000_2013,2013,615,6150000,Athol-Royalston,100,80,100,80,172,100,425,31.1,172,172,47.6744186,34.30232558,418,19.6,120,71.7,167,37
06150000_2014,2014,615,6150000,Athol-Royalston,95,72.6,95,72.6,67,97.1,403,31,69,69,43.47826087,34.7826087,393,19.6,102,63.7,168,29
06150000_2015,2015,615,6150000,Athol-Royalston,88,79.5,88,79.5,72,100,400,32.3,72,72,54.16666667,45.83333333,409,5.9,98,73.5,189,37
06150000_2016,2016,615,6150000,Athol-Royalston,112,73.2,Null,Null,85,100,374,25.7,Null,Null,Null,Null,380,2.1,81,56.8,177,41
06160000_2012,2012,616,6160000,Ayer Shirley,93,92.5,93,92.5,17,19.1,343,2.6,89,89,62.92134831,48.31460674,Null,Null,69,75.4,163,12
06160000_2013,2013,616,6160000,Ayer Shirley,83,84.3,83,84.3,19,28.4,358,22.9,67,67,61.19402985,56.71641791,336,8.3,100,74,142,13
06160000_2014,2014,616,6160000,Ayer Shirley,75,86.7,75,86.7,22,32.8,370,18.9,67,67,49.25373134,40.29850746,346,2.9,95,85.3,138,12
06160000_2015,2015,616,6160000,Ayer Shirley,73,86.3,73,86.3,29,47.5,352,17.6,61,61,60.6557377,45.90163934,351,5.4,95,71.6,160,9
06160000_2016,2016,616,6160000,Ayer Shirley,93,93.5,Null,Null,54,60,414,15.2,Null,Null,Null,Null,414,4.8,120,85,179,23
06180000_2011,2011,618,6180000,Berkshire Hills,149,95.3,149,96.6,Null,Null,Null,Null,143,143,65.73426573,59.44055944,Null,Null,Null,Null,Null,Null
06180000_2012,2012,618,6180000,Berkshire Hills,146,93.8,146,93.8,28,20.1,526,25.5,139,139,61.15107914,53.23741007,Null,Null,118,98.3,274,27
06180000_2013,2013,618,6180000,Berkshire Hills,125,92,125,92,117,100,543,24.3,117,117,61.53846154,54.7008547,547,6.9,147,90.5,254,28
06180000_2014,2014,618,6180000,Berkshire Hills,134,97,134,97,126,100,568,19,126,126,69.84126984,63.49206349,579,7.4,148,93.2,259,35
06180000_2015,2015,618,6180000,Berkshire Hills,130,94.6,130,94.6,127,100,552,12.1,127,127,70.07874016,66.92913386,569,2.1,125,92.8,274,33
06180000_2016,2016,618,6180000,Berkshire Hills,144,90.3,Null,Null,129,100,550,42,Null,Null,Null,Null,561,2.3,137,92.7,277,35
06200000_2011,2011,620,6200000,Berlin-Boylston,73,91.8,73,95.9,Null,Null,Null,Null,67,67,85.07462687,80.59701493,Null,Null,Null,Null,Null,Null
06200000_2012,2012,620,6200000,Berlin-Boylston,69,95.7,69,95.7,58,84.1,261,8.8,69,69,79.71014493,68.11594203,Null,Null,56,94.6,130,43
06200000_2013,2013,620,6200000,Berlin-Boylston,63,90.5,63,90.5,53,100,268,9.7,53,53,75.47169811,73.58490566,258,4.3,70,100,126,45
06200000_2014,2014,620,6200000,Berlin-Boylston,71,91.5,71,91.5,65,94.2,298,7.4,69,69,82.60869565,71.01449275,290,2.1,86,95.3,131,39
06200000_2015,2015,620,6200000,Berlin-Boylston,59,100,59,100,50,86.2,301,8.6,58,58,77.5862069,72.4137931,301,2.7,83,91.6,132,36
06200000_2016,2016,620,6200000,Berlin-Boylston,72,91.7,Null,Null,67,100,312,8.7,Null,Null,Null,Null,312,1.3,76,97.4,154,48
